PengajuanKey,InventorKey,Peran_Inventor
4944,89,Ketua Inventor
4945,72,Ketua Inventor
4946,95,Ketua Inventor
4946,37,Anggota Inventor
4946,34,Anggota Inventor
4947,61,Ketua Inventor
4947,78,Anggota Inventor
4948,9,Ketua Inventor
4949,34,Ketua Inventor
4950,86,Ketua Inventor
4951,18,Ketua Inventor
4951,15,Anggota Inventor
4952,14,Ketua Inventor
4953,71,Ketua Inventor
4953,88,Anggota Inventor
4954,40,Ketua Inventor
4955,65,Ketua Inventor
4956,55,Ketua Inventor
4956,72,Anggota Inventor
4957,12,Ketua Inventor
4957,37,Anggota Inventor
4958,86,Ketua Inventor
4959,19,Ketua Inventor
4960,23,Ketua Inventor
4960,99,Anggota Inventor
4960,73,Anggota Inventor
4961,55,Ketua Inventor
4962,60,Ketua Inventor
4962,81,Anggota Inventor
4963,79,Ketua Inventor
4964,84,Ketua Inventor
4965,12,Ketua Inventor
4965,59,Anggota Inventor
4965,97,Anggota Inventor
4966,33,Ketua Inventor
4966,43,Anggota Inventor
4966,36,Anggota Inventor
4967,66,Ketua Inventor
4967,25,Anggota Inventor
4968,47,Ketua Inventor
4968,22,Anggota Inventor
4969,71,Ketua Inventor
4969,69,Anggota Inventor
4970,93,Ketua Inventor
4970,96,Anggota Inventor
4971,77,Ketua Inventor
4971,94,Anggota Inventor
4972,69,Ketua Inventor
4973,81,Ketua Inventor
4973,83,Anggota Inventor
4974,57,Ketua Inventor
4974,22,Anggota Inventor
4975,50,Ketua Inventor
4975,82,Anggota Inventor
4975,7,Anggota Inventor
4976,87,Ketua Inventor
4977,48,Ketua Inventor
4977,9,Anggota Inventor
4978,43,Ketua Inventor
4978,61,Anggota Inventor
4979,52,Ketua Inventor
4979,51,Anggota Inventor
4980,100,Ketua Inventor
4980,28,Anggota Inventor
4981,43,Ketua Inventor
4981,69,Anggota Inventor
4982,94,Ketua Inventor
4982,19,Anggota Inventor
4983,2,Ketua Inventor
4984,75,Ketua Inventor
4985,19,Ketua Inventor
4985,12,Anggota Inventor
4986,13,Ketua Inventor
4986,76,Anggota Inventor
4987,33,Ketua Inventor
4987,28,Anggota Inventor
4988,62,Ketua Inventor
4989,71,Ketua Inventor
4990,4,Ketua Inventor
4991,38,Ketua Inventor
4992,61,Ketua Inventor
4993,34,Ketua Inventor
4994,28,Ketua Inventor
4994,14,Anggota Inventor
4994,74,Anggota Inventor
4995,40,Ketua Inventor
4996,51,Ketua Inventor
4996,47,Anggota Inventor
4997,91,Ketua Inventor
4997,30,Anggota Inventor
4998,91,Ketua Inventor
4999,77,Ketua Inventor
4999,2,Anggota Inventor
5000,78,Ketua Inventor
5001,93,Ketua Inventor
5001,81,Anggota Inventor
5002,92,Ketua Inventor
5002,16,Anggota Inventor
5002,63,Anggota Inventor
5003,91,Ketua Inventor
5003,58,Anggota Inventor
5003,11,Anggota Inventor
5004,73,Ketua Inventor
5004,92,Anggota Inventor
5005,39,Ketua Inventor
5005,96,Anggota Inventor
5006,86,Ketua Inventor
5006,10,Anggota Inventor
5007,79,Ketua Inventor
5007,35,Anggota Inventor
5008,76,Ketua Inventor
5009,98,Ketua Inventor
5009,78,Anggota Inventor
5010,56,Ketua Inventor
5010,73,Anggota Inventor
5011,37,Ketua Inventor
5012,28,Ketua Inventor
5013,59,Ketua Inventor
5014,33,Ketua Inventor
5015,11,Ketua Inventor
5015,56,Anggota Inventor
5016,79,Ketua Inventor
5016,4,Anggota Inventor
5017,31,Ketua Inventor
5018,22,Ketua Inventor
5018,94,Anggota Inventor
5018,9,Anggota Inventor
5019,73,Ketua Inventor
5019,37,Anggota Inventor
5019,40,Anggota Inventor
5020,35,Ketua Inventor
5021,79,Ketua Inventor
5021,5,Anggota Inventor
5022,44,Ketua Inventor
5023,20,Ketua Inventor
5023,51,Anggota Inventor
5024,45,Ketua Inventor
5024,65,Anggota Inventor
5025,28,Ketua Inventor
5026,84,Ketua Inventor
5027,97,Ketua Inventor
5027,55,Anggota Inventor
5028,88,Ketua Inventor
5029,17,Ketua Inventor
5029,61,Anggota Inventor
5029,2,Anggota Inventor
5030,72,Ketua Inventor
5031,87,Ketua Inventor
5031,41,Anggota Inventor
5032,22,Ketua Inventor
5032,52,Anggota Inventor
5032,17,Anggota Inventor
5033,13,Ketua Inventor
5033,12,Anggota Inventor
5033,56,Anggota Inventor
5034,38,Ketua Inventor
5035,94,Ketua Inventor
5036,44,Ketua Inventor
5037,46,Ketua Inventor
5037,99,Anggota Inventor
5038,81,Ketua Inventor
5038,20,Anggota Inventor
5039,67,Ketua Inventor
5039,15,Anggota Inventor
5040,66,Ketua Inventor
5041,1,Ketua Inventor
5041,82,Anggota Inventor
5042,86,Ketua Inventor
5043,81,Ketua Inventor
5043,23,Anggota Inventor
5044,71,Ketua Inventor
5045,9,Ketua Inventor
5046,93,Ketua Inventor
5046,14,Anggota Inventor
5047,49,Ketua Inventor
5048,51,Ketua Inventor
5049,85,Ketua Inventor
5049,14,Anggota Inventor
5049,1,Anggota Inventor
5050,69,Ketua Inventor
5051,38,Ketua Inventor
5052,16,Ketua Inventor
5052,21,Anggota Inventor
5052,69,Anggota Inventor
5053,92,Ketua Inventor
5054,20,Ketua Inventor
5055,58,Ketua Inventor
5055,74,Anggota Inventor
5056,62,Ketua Inventor
5057,60,Ketua Inventor
5057,86,Anggota Inventor
5057,73,Anggota Inventor
5058,35,Ketua Inventor
5059,37,Ketua Inventor
5060,11,Ketua Inventor
5060,76,Anggota Inventor
5061,97,Ketua Inventor
5061,91,Anggota Inventor
5062,100,Ketua Inventor
5063,79,Ketua Inventor
5063,97,Anggota Inventor
5064,98,Ketua Inventor
5064,84,Anggota Inventor
5065,3,Ketua Inventor
5065,24,Anggota Inventor
5065,63,Anggota Inventor
5066,73,Ketua Inventor
5067,94,Ketua Inventor
5067,6,Anggota Inventor
5068,26,Ketua Inventor
5069,87,Ketua Inventor
5069,47,Anggota Inventor
5070,80,Ketua Inventor
5071,20,Ketua Inventor
5071,38,Anggota Inventor
5071,11,Anggota Inventor
5072,33,Ketua Inventor
5073,70,Ketua Inventor
5073,99,Anggota Inventor
5074,38,Ketua Inventor
5075,51,Ketua Inventor
5076,47,Ketua Inventor
5077,80,Ketua Inventor
5078,1,Ketua Inventor
5078,46,Anggota Inventor
5079,28,Ketua Inventor
5079,70,Anggota Inventor
5080,90,Ketua Inventor
5081,11,Ketua Inventor
5082,4,Ketua Inventor
5083,63,Ketua Inventor
5084,99,Ketua Inventor
5084,29,Anggota Inventor
5085,41,Ketua Inventor
5086,91,Ketua Inventor
5086,68,Anggota Inventor
5087,37,Ketua Inventor
5087,57,Anggota Inventor
5088,70,Ketua Inventor
5088,36,Anggota Inventor
5088,3,Anggota Inventor
5089,43,Ketua Inventor
5090,36,Ketua Inventor
5091,1,Ketua Inventor
5092,33,Ketua Inventor
5093,97,Ketua Inventor
5093,14,Anggota Inventor
5094,53,Ketua Inventor
5094,22,Anggota Inventor
5095,59,Ketua Inventor
5096,66,Ketua Inventor
5097,2,Ketua Inventor
5097,66,Anggota Inventor
5097,62,Anggota Inventor
5098,20,Ketua Inventor
5099,46,Ketua Inventor
5099,85,Anggota Inventor
5099,63,Anggota Inventor
5100,22,Ketua Inventor
5100,92,Anggota Inventor
5101,54,Ketua Inventor
5101,97,Anggota Inventor
5102,91,Ketua Inventor
5102,56,Anggota Inventor
5103,89,Ketua Inventor
5104,19,Ketua Inventor
5105,65,Ketua Inventor
5105,81,Anggota Inventor
5106,70,Ketua Inventor
5107,55,Ketua Inventor
5108,28,Ketua Inventor
5109,11,Ketua Inventor
5110,28,Ketua Inventor
5111,97,Ketua Inventor
5112,18,Ketua Inventor
5112,79,Anggota Inventor
5113,30,Ketua Inventor
5114,9,Ketua Inventor
5114,7,Anggota Inventor
5115,57,Ketua Inventor
5116,54,Ketua Inventor
5116,88,Anggota Inventor
5117,78,Ketua Inventor
5118,49,Ketua Inventor
5119,58,Ketua Inventor
5119,14,Anggota Inventor
5119,54,Anggota Inventor
5120,77,Ketua Inventor
5121,41,Ketua Inventor
5122,4,Ketua Inventor
5122,21,Anggota Inventor
5123,43,Ketua Inventor
5123,46,Anggota Inventor
5123,63,Anggota Inventor
5124,13,Ketua Inventor
5125,51,Ketua Inventor
5126,16,Ketua Inventor
5127,44,Ketua Inventor
5127,5,Anggota Inventor
5128,100,Ketua Inventor
5129,46,Ketua Inventor
5130,52,Ketua Inventor
5130,42,Anggota Inventor
5131,28,Ketua Inventor
5131,25,Anggota Inventor
5132,53,Ketua Inventor
5132,17,Anggota Inventor
5133,91,Ketua Inventor
5133,73,Anggota Inventor
5133,87,Anggota Inventor
5134,28,Ketua Inventor
5134,30,Anggota Inventor
5134,71,Anggota Inventor
5135,72,Ketua Inventor
5136,2,Ketua Inventor
5137,91,Ketua Inventor
5138,78,Ketua Inventor
5139,35,Ketua Inventor
5139,12,Anggota Inventor
5140,50,Ketua Inventor
5140,79,Anggota Inventor
5140,46,Anggota Inventor
5141,18,Ketua Inventor
5142,17,Ketua Inventor
5143,97,Ketua Inventor
5143,73,Anggota Inventor
5144,71,Ketua Inventor
5145,32,Ketua Inventor
5145,61,Anggota Inventor
5146,52,Ketua Inventor
5146,17,Anggota Inventor
5147,76,Ketua Inventor
5148,26,Ketua Inventor
5149,31,Ketua Inventor
5150,40,Ketua Inventor
5151,57,Ketua Inventor
5151,52,Anggota Inventor
5151,38,Anggota Inventor
5152,54,Ketua Inventor
5152,82,Anggota Inventor
5153,87,Ketua Inventor
5154,45,Ketua Inventor
5154,39,Anggota Inventor
5154,12,Anggota Inventor
5155,40,Ketua Inventor
5155,66,Anggota Inventor
5156,39,Ketua Inventor
5157,22,Ketua Inventor
5157,20,Anggota Inventor
5158,72,Ketua Inventor
5159,89,Ketua Inventor
5160,51,Ketua Inventor
5161,15,Ketua Inventor
5161,89,Anggota Inventor
5162,87,Ketua Inventor
5163,9,Ketua Inventor
5164,75,Ketua Inventor
5165,23,Ketua Inventor
5165,71,Anggota Inventor
5166,40,Ketua Inventor
5166,30,Anggota Inventor
5166,78,Anggota Inventor
5167,45,Ketua Inventor
5168,60,Ketua Inventor
5169,90,Ketua Inventor
5170,21,Ketua Inventor
5171,41,Ketua Inventor
5172,36,Ketua Inventor
5172,47,Anggota Inventor
5173,77,Ketua Inventor
5173,97,Anggota Inventor
5174,32,Ketua Inventor
5175,1,Ketua Inventor
5176,23,Ketua Inventor
5176,94,Anggota Inventor
5177,66,Ketua Inventor
5178,83,Ketua Inventor
5179,32,Ketua Inventor
5179,22,Anggota Inventor
5180,16,Ketua Inventor
5180,50,Anggota Inventor
5181,32,Ketua Inventor
5182,100,Ketua Inventor
5182,16,Anggota Inventor
5182,93,Anggota Inventor
5183,8,Ketua Inventor
5183,94,Anggota Inventor
5184,64,Ketua Inventor
5185,56,Ketua Inventor
5186,86,Ketua Inventor
5186,53,Anggota Inventor
5187,62,Ketua Inventor
5187,41,Anggota Inventor
5188,99,Ketua Inventor
5188,10,Anggota Inventor
5189,30,Ketua Inventor
5190,66,Ketua Inventor
5191,46,Ketua Inventor
5192,19,Ketua Inventor
5193,10,Ketua Inventor
5194,82,Ketua Inventor
5195,92,Ketua Inventor
5195,35,Anggota Inventor
5195,10,Anggota Inventor
5196,1,Ketua Inventor
5197,28,Ketua Inventor
5197,59,Anggota Inventor
5198,19,Ketua Inventor
5199,7,Ketua Inventor
5200,42,Ketua Inventor
5200,72,Anggota Inventor
5201,79,Ketua Inventor
5202,19,Ketua Inventor
5203,25,Ketua Inventor
5203,20,Anggota Inventor
5204,37,Ketua Inventor
5205,87,Ketua Inventor
5205,29,Anggota Inventor
5206,52,Ketua Inventor
5207,28,Ketua Inventor
5208,7,Ketua Inventor
5209,11,Ketua Inventor
5210,56,Ketua Inventor
5211,52,Ketua Inventor
5212,55,Ketua Inventor
5212,93,Anggota Inventor
5212,27,Anggota Inventor
5213,56,Ketua Inventor
5214,98,Ketua Inventor
5215,35,Ketua Inventor
5215,100,Anggota Inventor
5216,90,Ketua Inventor
5217,21,Ketua Inventor
5218,66,Ketua Inventor
5219,51,Ketua Inventor
5219,55,Anggota Inventor
5220,73,Ketua Inventor
5221,58,Ketua Inventor
5222,85,Ketua Inventor
5223,46,Ketua Inventor
5224,9,Ketua Inventor
5225,13,Ketua Inventor
5226,59,Ketua Inventor
5226,89,Anggota Inventor
5227,48,Ketua Inventor
5228,70,Ketua Inventor
5228,46,Anggota Inventor
5228,24,Anggota Inventor
5229,1,Ketua Inventor
5230,98,Ketua Inventor
5230,97,Anggota Inventor
5230,52,Anggota Inventor
5231,36,Ketua Inventor
5231,43,Anggota Inventor
5232,12,Ketua Inventor
5232,21,Anggota Inventor
5233,39,Ketua Inventor
5233,30,Anggota Inventor
5234,12,Ketua Inventor
5234,43,Anggota Inventor
5234,13,Anggota Inventor
5235,8,Ketua Inventor
5235,40,Anggota Inventor
5235,9,Anggota Inventor
5236,44,Ketua Inventor
5237,42,Ketua Inventor
5237,20,Anggota Inventor
5238,1,Ketua Inventor
5239,57,Ketua Inventor
5240,93,Ketua Inventor
5240,24,Anggota Inventor
5241,17,Ketua Inventor
5242,71,Ketua Inventor
5243,51,Ketua Inventor
5243,98,Anggota Inventor
5243,65,Anggota Inventor
5244,19,Ketua Inventor
5245,68,Ketua Inventor
5245,26,Anggota Inventor
5245,71,Anggota Inventor
5246,10,Ketua Inventor
5247,26,Ketua Inventor
5248,58,Ketua Inventor
5248,64,Anggota Inventor
5249,72,Ketua Inventor
5250,23,Ketua Inventor
5251,22,Ketua Inventor
5252,11,Ketua Inventor
5253,62,Ketua Inventor
5254,15,Ketua Inventor
5254,85,Anggota Inventor
5255,13,Ketua Inventor
5255,4,Anggota Inventor
5256,40,Ketua Inventor
5257,42,Ketua Inventor
5257,98,Anggota Inventor
5258,39,Ketua Inventor
5259,48,Ketua Inventor
5260,9,Ketua Inventor
5261,47,Ketua Inventor
5262,17,Ketua Inventor
5263,16,Ketua Inventor
5264,69,Ketua Inventor
5265,68,Ketua Inventor
5266,76,Ketua Inventor
5267,97,Ketua Inventor
5268,13,Ketua Inventor
5268,10,Anggota Inventor
5269,86,Ketua Inventor
5269,79,Anggota Inventor
5270,40,Ketua Inventor
5270,99,Anggota Inventor
5271,80,Ketua Inventor
5271,50,Anggota Inventor
5272,76,Ketua Inventor
5272,67,Anggota Inventor
5273,78,Ketua Inventor
5273,43,Anggota Inventor
5273,83,Anggota Inventor
5274,41,Ketua Inventor
5275,17,Ketua Inventor
5276,87,Ketua Inventor
5276,86,Anggota Inventor
5277,4,Ketua Inventor
5278,52,Ketua Inventor
5279,39,Ketua Inventor
5280,21,Ketua Inventor
5281,38,Ketua Inventor
5282,19,Ketua Inventor
5283,88,Ketua Inventor
5283,38,Anggota Inventor
5283,93,Anggota Inventor
5284,82,Ketua Inventor
5284,46,Anggota Inventor
5285,54,Ketua Inventor
5285,37,Anggota Inventor
5286,84,Ketua Inventor
5286,63,Anggota Inventor
5286,12,Anggota Inventor
5287,43,Ketua Inventor
5288,64,Ketua Inventor
5289,35,Ketua Inventor
5289,32,Anggota Inventor
5289,93,Anggota Inventor
5290,23,Ketua Inventor
5290,59,Anggota Inventor
5291,72,Ketua Inventor
5292,55,Ketua Inventor
5292,30,Anggota Inventor
5293,80,Ketua Inventor
5293,62,Anggota Inventor
5294,52,Ketua Inventor
5295,92,Ketua Inventor
5296,46,Ketua Inventor
5297,47,Ketua Inventor
5297,23,Anggota Inventor
5298,21,Ketua Inventor
5299,93,Ketua Inventor
5300,50,Ketua Inventor
5301,18,Ketua Inventor
5301,33,Anggota Inventor
5301,56,Anggota Inventor
5302,72,Ketua Inventor
5302,8,Anggota Inventor
5303,92,Ketua Inventor
5304,11,Ketua Inventor
5304,89,Anggota Inventor
5305,96,Ketua Inventor
5306,100,Ketua Inventor
5307,74,Ketua Inventor
5308,41,Ketua Inventor
5308,80,Anggota Inventor
5309,69,Ketua Inventor
5309,97,Anggota Inventor
5310,6,Ketua Inventor
5310,61,Anggota Inventor
5311,16,Ketua Inventor
5311,69,Anggota Inventor
5312,70,Ketua Inventor
5313,84,Ketua Inventor
5313,58,Anggota Inventor
5313,83,Anggota Inventor
5314,59,Ketua Inventor
5314,44,Anggota Inventor
5314,76,Anggota Inventor
5315,67,Ketua Inventor
5315,92,Anggota Inventor
5316,52,Ketua Inventor
5317,90,Ketua Inventor
5318,1,Ketua Inventor
5319,58,Ketua Inventor
5320,22,Ketua Inventor
5320,90,Anggota Inventor
5321,39,Ketua Inventor
5322,79,Ketua Inventor
5323,48,Ketua Inventor
5324,98,Ketua Inventor
5324,47,Anggota Inventor
5324,82,Anggota Inventor
5325,1,Ketua Inventor
5325,34,Anggota Inventor
5326,91,Ketua Inventor
5327,33,Ketua Inventor
5328,87,Ketua Inventor
5329,11,Ketua Inventor
5329,33,Anggota Inventor
5329,78,Anggota Inventor
5330,44,Ketua Inventor
5330,66,Anggota Inventor
5331,59,Ketua Inventor
5332,21,Ketua Inventor
5333,23,Ketua Inventor
5334,78,Ketua Inventor
5335,48,Ketua Inventor
5336,27,Ketua Inventor
5337,34,Ketua Inventor
5337,71,Anggota Inventor
5338,50,Ketua Inventor
5338,38,Anggota Inventor
5339,10,Ketua Inventor
5339,80,Anggota Inventor
5339,74,Anggota Inventor
5340,25,Ketua Inventor
5340,81,Anggota Inventor
5340,3,Anggota Inventor
5341,44,Ketua Inventor
5341,88,Anggota Inventor
5342,69,Ketua Inventor
5343,27,Ketua Inventor
5344,81,Ketua Inventor
5345,25,Ketua Inventor
5346,22,Ketua Inventor
5347,17,Ketua Inventor
5347,39,Anggota Inventor
5348,15,Ketua Inventor
5349,12,Ketua Inventor
5349,84,Anggota Inventor
5350,22,Ketua Inventor
5351,62,Ketua Inventor
5351,52,Anggota Inventor
5352,59,Ketua Inventor
5353,31,Ketua Inventor
5353,98,Anggota Inventor
5354,93,Ketua Inventor
5355,71,Ketua Inventor
5355,65,Anggota Inventor
5356,4,Ketua Inventor
5356,71,Anggota Inventor
5357,71,Ketua Inventor
5358,37,Ketua Inventor
5359,3,Ketua Inventor
5360,51,Ketua Inventor
5361,29,Ketua Inventor
5362,2,Ketua Inventor
5363,36,Ketua Inventor
5364,59,Ketua Inventor
5364,11,Anggota Inventor
5364,60,Anggota Inventor
5365,59,Ketua Inventor
5366,85,Ketua Inventor
5367,63,Ketua Inventor
5368,90,Ketua Inventor
5369,6,Ketua Inventor
5369,94,Anggota Inventor
5370,71,Ketua Inventor
5371,69,Ketua Inventor
5371,11,Anggota Inventor
5372,56,Ketua Inventor
5372,85,Anggota Inventor
5373,85,Ketua Inventor
5374,84,Ketua Inventor
5374,79,Anggota Inventor
5374,86,Anggota Inventor
5375,33,Ketua Inventor
5376,95,Ketua Inventor
5377,51,Ketua Inventor
5377,80,Anggota Inventor
5378,84,Ketua Inventor
5378,44,Anggota Inventor
5378,51,Anggota Inventor
5379,48,Ketua Inventor
5380,78,Ketua Inventor
5381,44,Ketua Inventor
5382,54,Ketua Inventor
5382,23,Anggota Inventor
5383,95,Ketua Inventor
5383,71,Anggota Inventor
5384,10,Ketua Inventor
5384,44,Anggota Inventor
5385,36,Ketua Inventor
5386,74,Ketua Inventor
5387,96,Ketua Inventor
5388,76,Ketua Inventor
5389,12,Ketua Inventor
5390,1,Ketua Inventor
5391,32,Ketua Inventor
5392,32,Ketua Inventor
5393,8,Ketua Inventor
5394,21,Ketua Inventor
5395,30,Ketua Inventor
5396,26,Ketua Inventor
5396,99,Anggota Inventor
5397,58,Ketua Inventor
5397,85,Anggota Inventor
5398,26,Ketua Inventor
5399,12,Ketua Inventor
5400,83,Ketua Inventor
5400,32,Anggota Inventor
5400,19,Anggota Inventor
5401,30,Ketua Inventor
5401,33,Anggota Inventor
5402,12,Ketua Inventor
5402,31,Anggota Inventor
5403,72,Ketua Inventor
5404,95,Ketua Inventor
5404,93,Anggota Inventor
5405,8,Ketua Inventor
5406,10,Ketua Inventor
5407,50,Ketua Inventor
5407,46,Anggota Inventor
5408,59,Ketua Inventor
5408,73,Anggota Inventor
5409,52,Ketua Inventor
5410,56,Ketua Inventor
5411,61,Ketua Inventor
5412,37,Ketua Inventor
5413,42,Ketua Inventor
5414,76,Ketua Inventor
5415,46,Ketua Inventor
5416,82,Ketua Inventor
5416,49,Anggota Inventor
5417,37,Ketua Inventor
5417,21,Anggota Inventor
5417,93,Anggota Inventor
5418,31,Ketua Inventor
5419,58,Ketua Inventor
5420,47,Ketua Inventor
5420,91,Anggota Inventor
5420,36,Anggota Inventor
5421,98,Ketua Inventor
5421,38,Anggota Inventor
5422,92,Ketua Inventor
5423,96,Ketua Inventor
5423,85,Anggota Inventor
5424,42,Ketua Inventor
5425,27,Ketua Inventor
5426,10,Ketua Inventor
5427,97,Ketua Inventor
5428,77,Ketua Inventor
5429,18,Ketua Inventor
5429,49,Anggota Inventor
5430,75,Ketua Inventor
5430,9,Anggota Inventor
5431,85,Ketua Inventor
5432,36,Ketua Inventor
5433,44,Ketua Inventor
5433,24,Anggota Inventor
5434,60,Ketua Inventor
5434,61,Anggota Inventor
5434,69,Anggota Inventor
5435,32,Ketua Inventor
5436,31,Ketua Inventor
5437,77,Ketua Inventor
5438,77,Ketua Inventor
5439,38,Ketua Inventor
5440,12,Ketua Inventor
5441,58,Ketua Inventor
5441,80,Anggota Inventor
5442,97,Ketua Inventor
5443,55,Ketua Inventor
5443,10,Anggota Inventor
5443,23,Anggota Inventor
5444,24,Ketua Inventor
5445,93,Ketua Inventor
5445,56,Anggota Inventor
5446,89,Ketua Inventor
5446,71,Anggota Inventor
5447,77,Ketua Inventor
5448,90,Ketua Inventor
5449,91,Ketua Inventor
5450,49,Ketua Inventor
5451,96,Ketua Inventor
5452,77,Ketua Inventor
5452,47,Anggota Inventor
5453,36,Ketua Inventor
5453,63,Anggota Inventor
5454,95,Ketua Inventor
5454,1,Anggota Inventor
5455,68,Ketua Inventor
5456,1,Ketua Inventor
5456,56,Anggota Inventor
5457,68,Ketua Inventor
5458,76,Ketua Inventor
5458,99,Anggota Inventor
5459,87,Ketua Inventor
5459,89,Anggota Inventor
5460,81,Ketua Inventor
5461,2,Ketua Inventor
5462,43,Ketua Inventor
5463,32,Ketua Inventor
5464,16,Ketua Inventor
5464,37,Anggota Inventor
5465,71,Ketua Inventor
5466,57,Ketua Inventor
5467,50,Ketua Inventor
5468,35,Ketua Inventor
5469,91,Ketua Inventor
5470,94,Ketua Inventor
5471,29,Ketua Inventor
5472,44,Ketua Inventor
5473,78,Ketua Inventor
5474,26,Ketua Inventor
5474,10,Anggota Inventor
5475,47,Ketua Inventor
5476,26,Ketua Inventor
5476,29,Anggota Inventor
5477,57,Ketua Inventor
5478,44,Ketua Inventor
5478,87,Anggota Inventor
5479,6,Ketua Inventor
5479,47,Anggota Inventor
5480,5,Ketua Inventor
5480,66,Anggota Inventor
5480,41,Anggota Inventor
5481,51,Ketua Inventor
5482,83,Ketua Inventor
5482,15,Anggota Inventor
5482,64,Anggota Inventor
5483,85,Ketua Inventor
5484,15,Ketua Inventor
5485,84,Ketua Inventor
5486,47,Ketua Inventor
5486,51,Anggota Inventor
5487,18,Ketua Inventor
5487,24,Anggota Inventor
5488,39,Ketua Inventor
5488,40,Anggota Inventor
5488,90,Anggota Inventor
5489,65,Ketua Inventor
5489,86,Anggota Inventor
5490,64,Ketua Inventor
5491,86,Ketua Inventor
5492,12,Ketua Inventor
5492,84,Anggota Inventor
5493,72,Ketua Inventor
5494,39,Ketua Inventor
5495,82,Ketua Inventor
5496,11,Ketua Inventor
5497,19,Ketua Inventor
5498,60,Ketua Inventor
5499,37,Ketua Inventor
5500,61,Ketua Inventor
5501,18,Ketua Inventor
5502,80,Ketua Inventor
5503,36,Ketua Inventor
5504,17,Ketua Inventor
5505,64,Ketua Inventor
5505,14,Anggota Inventor
5505,48,Anggota Inventor
5506,47,Ketua Inventor
5507,30,Ketua Inventor
5508,65,Ketua Inventor
5509,17,Ketua Inventor
5510,89,Ketua Inventor
5510,90,Anggota Inventor
5510,56,Anggota Inventor
5511,15,Ketua Inventor
5511,80,Anggota Inventor
5512,27,Ketua Inventor
5513,74,Ketua Inventor
5513,85,Anggota Inventor
5514,19,Ketua Inventor
5515,44,Ketua Inventor
5515,99,Anggota Inventor
5516,75,Ketua Inventor
5517,14,Ketua Inventor
5517,56,Anggota Inventor
5517,25,Anggota Inventor
5518,36,Ketua Inventor
5518,93,Anggota Inventor
5519,3,Ketua Inventor
5520,94,Ketua Inventor
5521,47,Ketua Inventor
5522,100,Ketua Inventor
5523,76,Ketua Inventor
5524,9,Ketua Inventor
5525,46,Ketua Inventor
5525,43,Anggota Inventor
5526,28,Ketua Inventor
5526,33,Anggota Inventor
5527,77,Ketua Inventor
5528,21,Ketua Inventor
5528,2,Anggota Inventor
5529,59,Ketua Inventor
5529,25,Anggota Inventor
5530,57,Ketua Inventor
5531,60,Ketua Inventor
5531,38,Anggota Inventor
5532,62,Ketua Inventor
5533,88,Ketua Inventor
5534,57,Ketua Inventor
5535,35,Ketua Inventor
5536,1,Ketua Inventor
5536,52,Anggota Inventor
5537,60,Ketua Inventor
5538,78,Ketua Inventor
5539,94,Ketua Inventor
